id,databasecode,samplecode,isolatename,district,province,country,latitude,longitude,year,ricevarsource,ricegrowthstage,percdiseasedleaf,institute,sampletype,runcode,lineage,AxooPopn
1172,Xo2021-1-641,PRRI_159,PRRI_159,Midsayap,North Cotabato,Philippines,7.27,124.86,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1173,Xo2021-1-647,PRRI_165,PRRI_165,Munoz,Nueva Ecija,Philippines,15.583333,121,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,NA,NA
1174,Xo2021-1-648,PRRI_166,PRRI_166,Isulan,Sultan Kudarat,Philippines,6.555671,124.32715,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,Axoo_01
1175,Xo2021-1-649,PRRI_167,PRRI_167,Midsayap,North Cotabato,Philippines,7.27,124.86,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1176,Xo2021-1-651,PRRI_169,PRRI_169,Maramag,Bukidnon,Philippines,8.022778,124.998611,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,NA,NA
1177,Xo2021-1-657,PRRI_175,PRRI_175,Midsayap,North Cotabato,Philippines,7.27,124.86,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1178,Xo2021-1-665,PRRI_182,PRRI_182,Midsayap,North Cotabato,Philippines,7.27,124.86,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,Axoo_01
1179,Xo2021-1-667,PRRI_184,PRRI_184,Maramag,Bukidnon,Philippines,8.022778,124.998611,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,NA,NA
1180,Xo2021-1-670,PRRI_187,PRRI_187,Munoz,Nueva Ecija,Philippines,15.583333,121,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_02,Axoo_06
1181,Xo2021-1-671,PRRI_188,PRRI_188,Midsayap,North Cotabato,Philippines,7.27,124.86,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1182,Xo2021-1-673,PH189,IRN170051,Pototan,Iloilo,Philippines,10.952217,122.579946,2017,NA,NA,NA,International Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1183,Xo2021-1-725,PH241,IRN170104,Munoz,Nueva Ecija,Philippines,15.583333,121,2017,NA,NA,NA,International Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1184,Xo2021-1-726,PH242,IRN170105,Munoz,Nueva Ecija,Philippines,15.583333,121,2017,NA,NA,NA,International Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1185,Xo2021-1-727,PH243,IRN170106,Munoz,Nueva Ecija,Philippines,15.583333,121,2017,NA,NA,NA,International Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1186,Xo2021-1-741,PH257,PXO86,Los Banos,Laguna,Philippines,14.169648,121.333653,1977,NA,NA,NA,International Rice Research Institute,DNA,XO2021-1,NA,NA
1187,Xo2021-1-743,PH259,PXO112,NA,NULL,Philippines,14.574348,121.058501,1978,NA,NA,NA,International Rice Research Institute,DNA,XO2021-1,NA,NA
1188,Xo2021-1-744,PH260,PXO79,NA,NULL,Philippines,14.574348,121.058501,1975,NA,NA,NA,International Rice Research Institute,DNA,XO2021-1,NA,NA
1189,Xo2021-1-745,PH261,PXO99,Los Banos,Laguna,Philippines,14.169648,121.333653,1980,NA,NA,NA,International Rice Research Institute,DNA,XO2021-1,Lineage_02,Axoo_06
1190,Xo2021-1-746,PH262,PXO145,NA,NULL,Philippines,14.574348,121.058501,1982,NA,NA,NA,International Rice Research Institute,DNA,XO2021-1,NA,NA
1191,Xo2021-1-750,PH266,PXO280,Namulditan,Ifugao,Philippines,16.87,121.22,1990,NA,NA,NA,International Rice Research Institute,DNA,XO2021-1,NA,NA
1192,Xo2021-1-765,PH280,BLS1894,Los Banos,Laguna,Philippines,14.169648,121.333653,2013,NA,NA,NA,International Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1193,Xo2021-1-766,PH281,BLS1897,Los Banos,Laguna,Philippines,14.169648,121.333653,2013,NA,NA,NA,International Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1194,Xo2021-1-767,PH282,BLS1913,Los Banos,Laguna,Philippines,14.169648,121.333653,2013,NA,NA,NA,International Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1195,Xo2021-1-162,66,461,Purwakarta,West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Rice Research,Leaf,XO2021-1,Lineage_03,Axoo_11
1196,Xo2021-1-267,75,421,Subang,West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Rice Research,Leaf,XO2021-1,Lineage_03,Axoo_12
1197,Xo2021-1-295,7,2019-InpZn-Bgr-LS1,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1198,Xo2021-1-298,10,2019-PdPtr-Bgr-LS2,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_03,Axoo_12
1199,Xo2021-1-304,16,2019-UK-Maja-LS2,"Maja, Majalengka",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_03,Axoo_10
1200,Xo2021-1-309,21,2019-Inp-Bgr-LS3,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1201,Xo2021-1-314,26,2019-PdPtr-Bgr-LS4,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1202,Xo2021-1-316,28,2019-Brm1-Bgr-LS4,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_03,Axoo_12
1203,Xo2021-1-317,29,2019-Inp-Bgr-LS4,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1204,Xo2021-1-324,36,2019-Brm1-Bgr-LS5,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1205,Xo2021-1-325,37,2019-Inp-Bgr-LS5,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,Axoo_01
1206,Xo2021-1-328,40,2019-Brm2-Bgr-LS2,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_03,L3_Unresolved
1207,Xo2021-1-329,41,2019-UK-Cjr-LS6,"Ciranjang, Cianjur",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1208,Xo2021-1-331,43,2019-Cih-Bgr-LS6,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_03,Axoo_12
1209,Xo2021-1-332,44,2019-Brm1-Bgr-LS6,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1210,Xo2021-1-333,45,2019-Inp-Bgr-LS6,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1211,Xo2021-1-334,46,2019-Lhr-Bgr-LS6,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_03,Axoo_12
1212,Xo2021-1-338,50,2019-PdPtr-Bgr-LS7,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_03,Axoo_12
1213,Xo2021-1-342,54,2019-Lhr-Bgr-LS7,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1214,Xo2021-1-344,56,2019-Brm2-Bgr-LS4,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1215,Xo2021-1-346,58,2019-PdPtr-Bgr-LS8,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_01,L1_Unresolved
1216,Xo2021-1-351,63,2019-Pmr-Bgr-LS3,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_03,Axoo_12
1217,Xo2021-1-356,68,2019-Brm1-Bgr-LS9,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_03,Axoo_12
1218,Xo2021-1-374,86,2019-Lhr-Bgr-LS11,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1219,Xo2021-1-380,92,2019-Brm1-Bgr-LS12,"Muara, Bogor",West Java,Indonesia,-6.88919,107.640472,2019,NA,NA,NA,Indonesian Center for Agricultural Biotechnology and Genetic Resources Research and Development,Leaf,XO2021-1,Lineage_02,Axoo_05
1220,Xo2021-1-388,180015,180015,Bapnhnom,Prey Veng,Cambodia,11.36596,105.455728,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Lineage_03,Axoo_12
1221,Xo2021-1-394,180021,180021,Bapnhnom,Prey Veng,Cambodia,11.36596,105.455728,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Lineage_01,L1_Unresolved
1222,Xo2021-1-403,180034,180034,Prey chhor,Kampong Cham,Cambodia,12.117486,105.208002,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Lineage_03,Axoo_12
1223,Xo2021-1-406,180037,180037,Prey chhor,Kampong Cham,Cambodia,12.117486,105.208002,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Lineage_03,Axoo_12
1224,Xo2021-1-409,180040,180040,Prey chhor,Kampong Cham,Cambodia,12.117486,105.208002,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Lineage_03,Axoo_12
1225,Xo2021-1-411,180042,180042,Prey chhor,Kampong Cham,Cambodia,12.117486,105.208002,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Lineage_03,Axoo_12
1226,Xo2021-1-465,190096,190096,Bati,Takeo,Cambodia,10.935392,104.789883,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Lineage_02,Axoo_04
1227,Xo2021-1-467,190098,190098,Bati,Takeo,Cambodia,10.935392,104.789883,NULL,NA,NA,NA,Royal University of Agriculture,DNA,XO2021-1,Lineage_02,Axoo_05
1228,Xo2021-1-495,PRRI_15,PRRI_15,Munoz,Nueva Ecija,Philippines,15.583333,121,2019,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1229,Xo2021-1-515,PRRI_35,PRRI_35,Munoz,Nueva Ecija,Philippines,15.583333,121,2018,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1230,Xo2021-1-519,PRRI_39,PRRI_39,Munoz,Nueva Ecija,Philippines,15.583333,121,2019,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1231,Xo2021-1-541,PRRI_61,PRRI_61,Munoz,Nueva Ecija,Philippines,15.583333,121,2019,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1232,Xo2021-1-542,PRRI_62,PRRI_62,Munoz,Nueva Ecija,Philippines,15.583333,121,2019,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1233,Xo2021-1-551,PRRI_71,PRRI_71,Munoz,Nueva Ecija,Philippines,15.583333,121,2019,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1234,Xo2021-1-557,PRRI_77,PRRI_77,Munoz,Nueva Ecija,Philippines,15.583333,121,2019,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1235,Xo2021-1-558,PRRI_78,PRRI_78,Munoz,Nueva Ecija,Philippines,15.583333,121,2019,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1236,Xo2021-1-590,PRRI_108,PRRI_108,Munoz,Nueva Ecija,Philippines,15.583333,121,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1237,Xo2021-1-602,PRRI_120,PRRI_120,Surallah,South Cotabato,Philippines,6.285524,124.93331,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,Axoo_01
1238,Xo2021-1-612,PRRI_130,PRRI_130,Murcia,Negros Occidental,Philippines,10.416667,123,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1239,Xo2021-1-616,PRRI_134,PRRI_134,Midsayap,North Cotabato,Philippines,7.27,124.86,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1240,Xo2021-1-632,PRRI_150,PRRI_150,Isulan,Sultan Kudarat,Philippines,6.555671,124.32715,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1241,Xo2021-1-646,PRRI_164,PRRI_164,Munoz,Nueva Ecija,Philippines,15.583333,121,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_03,L3_Unresolved
1242,Xo2021-1-659,PRRI_177,PRRI_177,Maramag,Bukidnon,Philippines,8.022778,124.998611,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1243,Xo2021-1-1,VXO_47,VXO_47,NA,Vinh Long,Vietnam,10.120304,106.012571,2018,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_01,Axoo_01
1244,Xo2021-1-2,VXO_54,VXO_54,NA,Nam Dinh,Vietnam,20.268648,106.228908,2017,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1245,Xo2021-1-3,VXO_57,VXO_57,Thoi Lai,Can Tho City,Vietnam,10.045162,105.746857,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1246,Xo2021-1-4,VXO_62,VXO_62,Dong Hung,Thai Binh,Vietnam,20.529683,106.387607,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1247,Xo2021-1-5,VXO_67,VXO_67,Dong Hung,Thai Binh,Vietnam,20.529683,106.387607,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1248,Xo2021-1-6,VXO_74,VXO_74,Hung Ha,Thai Binh,Vietnam,20.529683,106.387607,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1249,Xo2021-1-7,VXO_84,VXO_84,Hung Ha,Thai Binh,Vietnam,20.529683,106.387607,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1250,Xo2021-1-8,VXO_85,VXO_85,Hung Ha,Thai Binh,Vietnam,20.529683,106.387607,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1251,Xo2021-1-9,VXO_87,VXO_87,Hung Ha,Thai Binh,Vietnam,20.529683,106.387607,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1252,Xo2021-1-10,VXO_88,VXO_88,Hung Ha,Thai Binh,Vietnam,20.529683,106.387607,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1253,Xo2021-1-11,VXO_89,VXO_89,Thoi Lai,Can Tho City,Vietnam,10.045162,105.746857,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1254,Xo2021-1-13,VXO_91,VXO_91,Thoi Lai,Can Tho City,Vietnam,10.045162,105.746857,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1255,Xo2021-1-14,VXO_92,VXO_92,Gia Lam,Hanoi City,Vietnam,21.028333,105.854041,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1256,Xo2021-1-15,VXO_94,VXO_94,Thuong Tin,Hanoi City,Vietnam,21.028333,105.854041,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1257,Xo2021-1-16,VXO_100,VXO_100,Thuong Tin,Hanoi City,Vietnam,21.028333,105.854041,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1258,Xo2021-1-17,VXO_107,VXO_107,Thuong Tin,Hanoi City,Vietnam,21.028333,105.854041,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1259,Xo2021-1-18,VXO_108,VXO_108,Thuong Tin,Hanoi City,Vietnam,21.028333,105.854041,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1260,Xo2021-1-19,VXO_111,VXO_111,NA,Ninh Binh,Vietnam,20.254542,105.976485,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1261,Xo2021-1-20,VXO_113,VXO_113,NA,Nam Dinh,Vietnam,20.268648,106.228908,2017,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1262,Xo2021-1-21,VXO_116,VXO_116,NA,Nam Dinh,Vietnam,20.268648,106.228908,2017,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1263,Xo2021-1-22,VXO_117,VXO_117,NA,Nam Dinh,Vietnam,20.268648,106.228908,2017,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1264,Xo2021-1-23,VXO_118,VXO_118,NA,Nam Dinh,Vietnam,20.268648,106.228908,2017,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1265,Xo2021-1-24,VXO_120,VXO_120,NA,Nam Dinh,Vietnam,20.268648,106.228908,2017,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1266,Xo2021-1-25,VXO_121,VXO_121,Gia Lam,Hanoi City,Vietnam,21.028333,105.854041,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1267,Xo2021-1-26,VXO_122,VXO_122,Gia Lam,Hanoi City,Vietnam,21.028333,105.854041,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_01,Axoo_02
1268,Xo2021-1-27,VXO_126,VXO_126,NA,Ninh Binh,Vietnam,20.254542,105.976485,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1269,Xo2021-1-28,VXO_130,VXO_130,Hung Ha,Thai Binh,Vietnam,20.529683,106.387607,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1270,Xo2021-1-29,VXO_133,VXO_133,Dong Hung,Thai Binh,Vietnam,20.529683,106.387607,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1271,Xo2021-1-30,VXO_134,VXO_134,Hung Ha,Thai Binh,Vietnam,20.529683,106.387607,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1272,Xo2021-1-31,VXO_135,VXO_135,Hung Ha,Thai Binh,Vietnam,20.529683,106.387607,2016,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1273,Xo2021-1-32,VXO_140,VXO_140,NA,Nam Dinh,Vietnam,20.268648,106.228908,2015,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1274,Xo2021-1-33,VXO_141,VXO_141,Chau Thanh,An Giang province,Vietnam,10.539206,105.231282,2018,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1275,Xo2021-1-34,VXO_145,VXO_145,Giang Thanh,Kien Giang province,Vietnam,9.990496,105.243525,2018,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1276,Xo2021-1-35,VXO_154,VXO_154,NA,Ha  Nam,Vietnam,20.4471,105.917,2017,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1277,Xo2021-1-36,VXO_155,VXO_155,NA,Ha  Nam,Vietnam,20.4471,105.917,2017,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1278,Xo2021-1-37,VXO_156,VXO_156,NA,Ha  Nam,Vietnam,20.4471,105.917,2017,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1279,Xo2021-1-38,VXO_157,VXO_157,NA,Ha  Nam,Vietnam,20.4471,105.917,2017,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1280,Xo2021-1-39,VXO_161,VXO_161,NA,Thai Binh,Vietnam,20.529683,106.387607,2018,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
1281,Xo2021-1-41,VXO_174,VXO_174,Tu Ky,Hai Duong,Vietnam,20.893057,106.372544,2018,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1282,Xo2021-1-42,VXO_175,VXO_175,Tu Ky,Hai Duong,Vietnam,20.893057,106.372544,2018,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1283,Xo2021-1-43,VXO_194,VXO_194,NA,Tra Vinh,Vietnam,9.8038,106.325681,2018,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1284,Xo2021-1-44,VXO_195,VXO_195,NA,Long An province,Vietnam,10.698397,106.188352,2018,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1285,Xo2021-1-45,VXO_196,VXO_196,NA,Long An province,Vietnam,10.698397,106.188352,2018,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1286,Xo2021-1-46,VXO_201,VXO_201,Dong Tien,Thanh Hoa,Vietnam,19.807681,105.776744,2019,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1287,Xo2021-1-47,VXO_202,VXO_202,Dong Tien,Thanh Hoa,Vietnam,19.807681,105.776744,2019,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1288,Xo2021-1-48,VXO_203,VXO_203,Quang Xuong,Thanh Hoa,Vietnam,19.807681,105.776744,2019,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1289,Xo2021-1-49,VX0_205,VX0_205,Dong Minh,Thanh Hoa,Vietnam,19.807681,105.776744,2019,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1290,Xo2021-1-50,VXO_206,VXO_206,Dong Minh,Thanh Hoa,Vietnam,19.807681,105.776744,2019,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1291,Xo2021-1-53,VXO_224,VXO_224,Dong Tan,Thanh Hoa,Vietnam,19.807681,105.776744,2019,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1292,Xo2021-1-54,VXO_225,VXO_225,Dong Tan,Thanh Hoa,Vietnam,19.807681,105.776744,2019,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1293,Xo2021-1-55,VXO_229,VXO_229,Kim Boi,Hoa Binh,Vietnam,20.676337,105.375995,2019,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1294,Xo2021-1-56,VXO_230,VXO_230,Kim Boi,Hoa Binh,Vietnam,20.676337,105.375995,2019,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1295,Xo2021-1-57,VXO_231,VXO_231,Kim Boi,Hoa Binh,Vietnam,20.676337,105.375995,2019,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1296,Xo2021-1-58,VXO_235,VXO_235,Nho Quang,Ninh Binh,Vietnam,20.254542,105.976485,2019,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_03,Axoo_12
1297,Xo2021-1-59,VXO_236,VXO_236,Nho Quang,Ninh Binh,Vietnam,20.254542,105.976485,2019,NA,NA,NA,Agricultural Genetics Institute,DNA,XO2021-1,Lineage_01,L1_Unresolved
